gas_raw,temp_c,flame,gas_avg,temp_avg,dGas,dTemp,label_name,water level
328,94.1,0,331.6,96.1,-4.8,1.38,OVERHEAT,124
287,81.2,0,314,93.4,-17.6,-2.66,OVERHEAT,93
253,91.7,0,324.8,93.1,10.8,-0.34,OVERHEAT,69
326,87.9,0,318.8,91.6,-6,-1.52,OVERHEAT,92
283,93.6,0,295.4,89.7,-23.4,-1.86,OVERHEAT,100
444,94.1,0,318.6,89.7,23.2,0,OVERHEAT,99
235,97.6,0,308.2,93,-10.4,3.28,OVERHEAT,57
427,96.5,0,343,93.9,34.8,0.96,OVERHEAT,132
380,94.7,0,353.8,95.3,10.8,1.36,OVERHEAT,137
305,97.8,0,358.2,96.1,4.4,0.84,OVERHEAT,64
254,94.3,0,320.2,96.2,-38,0.04,OVERHEAT,141
413,95.5,0,355.8,95.8,35.6,-0.42,OVERHEAT,141
416,88,0,353.6,94.1,-2.2,-1.7,OVERHEAT,79
472,95.7,0,372,94.3,18.4,0.2,OVERHEAT,150
330,99.9,0,377,94.7,5,0.42,OVERHEAT,103
220,97.8,0,370.2,95.4,-6.8,0.7,OVERHEAT,110
345,90,0,356.6,94.3,-13.6,-1.1,OVERHEAT,51
264,97.1,0,326.2,96.1,-30.4,1.82,OVERHEAT,58
358,93.1,0,303.4,95.6,-22.8,-0.52,OVERHEAT,83
251,101.2,0,287.6,95.8,-15.8,0.26,OVERHEAT,59
232,94.1,0,290,95.1,2.4,-0.74,OVERHEAT,64
301,92.3,0,281.2,95.6,-8.8,0.46,OVERHEAT,91
306,97.3,0,289.6,95.6,8.4,0.04,OVERHEAT,146
321,93.3,0,282.2,95.6,-7.4,0.04,OVERHEAT,79
351,95.6,0,302.2,94.5,20,-1.12,OVERHEAT,102
363,106.7,0,328.4,97,26.2,2.52,OVERHEAT,96
276,97.4,0,323.4,98.1,-5,1.02,OVERHEAT,137
213,95.5,0,304.8,97.7,-18.6,-0.36,OVERHEAT,107
307,94.4,0,302,97.9,-2.8,0.22,OVERHEAT,96
318,83.8,0,295.4,95.6,-6.6,-2.36,OVERHEAT,97
540,86.5,0,330.8,91.5,35.4,-4.04,OVERHEAT,58
284,93.3,0,332.4,90.7,1.6,-0.82,OVERHEAT,98
354,94.8,0,360.6,90.6,28.2,-0.14,OVERHEAT,147
395,95.4,0,378.2,90.8,17.6,0.2,OVERHEAT,67
233,91.3,0,361.2,92.3,-17,1.5,OVERHEAT,58
271,105.1,0,307.4,96,-53.8,3.72,OVERHEAT,136
236,85,0,297.8,94.3,-9.6,-1.66,OVERHEAT,70
353,95.8,0,297.6,94.5,-0.2,0.2,OVERHEAT,135
221,94.5,0,262.8,94.3,-34.8,-0.18,OVERHEAT,50
457,95.8,0,307.6,95.2,44.8,0.9,OVERHEAT,62
283,95.9,0,310,93.4,2.4,-1.84,OVERHEAT,78
496,96.7,0,362,95.7,52,2.34,OVERHEAT,133
336,89,0,358.6,94.4,-3.4,-1.36,OVERHEAT,51
315,88.1,0,377.4,93.1,18.8,-1.28,OVERHEAT,76
220,99.5,0,330,93.8,-47.4,0.74,OVERHEAT,131
185,108.2,0,310.4,96.3,-19.6,2.46,OVERHEAT,95
280,96.1,0,267.2,96.2,-43.2,-0.12,OVERHEAT,124
165,100.7,0,233,98.5,-34.2,2.34,OVERHEAT,74
357,103.2,0,241.4,101.5,8.4,3.02,OVERHEAT,146
290,94.9,0,255.4,100.6,14,-0.92,OVERHEAT,115
439,92.6,0,306.2,97.5,50.8,-3.12,OVERHEAT,70
281,98.4,0,306.4,98,0.2,0.46,OVERHEAT,83
324,101.6,0,338.2,98.1,31.8,0.18,OVERHEAT,148
338,89.4,0,334.4,95.4,-3.8,-2.76,OVERHEAT,64
301,96,0,336.6,95.6,2.2,0.22,OVERHEAT,138
366,103.2,0,322,97.7,-14.6,2.12,OVERHEAT,121
526,104.5,0,371,98.9,49,1.22,OVERHEAT,74
313,97.8,0,368.8,98.2,-2.2,-0.76,OVERHEAT,111
262,86,0,353.6,97.5,-15.2,-0.68,OVERHEAT,64
178,96.2,0,329,97.5,-24.6,0.04,OVERHEAT,67
319,100.1,0,319.6,96.9,-9.4,-0.62,OVERHEAT,111
460,105.1,0,306.4,97,-13.2,0.12,OVERHEAT,100
245,89.8,0,292.8,95.4,-13.6,-1.6,OVERHEAT,136
351,100.7,0,310.6,98.4,17.8,2.94,OVERHEAT,64
356,105.3,0,346.2,100.2,35.6,1.82,OVERHEAT,131
476,104.1,0,377.6,101,31.4,0.8,OVERHEAT,99
262,97.7,0,338,99.5,-39.6,-1.48,OVERHEAT,90
195,94.9,0,328,100.5,-10,1.02,OVERHEAT,107
353,95.6,0,328.4,99.5,0.4,-1.02,OVERHEAT,70
271,84.1,0,311.4,95.3,-17,-4.24,OVERHEAT,89
320,99.4,0,280.2,94.3,-31.2,-0.94,OVERHEAT,75
293,102.9,0,286.4,95.4,6.2,1.04,OVERHEAT,134
261,99.2,0,299.6,96.2,13.2,0.86,OVERHEAT,134
272,91.3,0,283.4,95.4,-16.2,-0.86,OVERHEAT,111
296,89,0,288.4,96.4,5,0.98,OVERHEAT,111
389,98.8,0,302.2,96.2,13.8,-0.12,OVERHEAT,93
296,103,0,302.8,96.3,0.6,0.02,OVERHEAT,56
102,87.8,0,271,94,-31.8,-2.28,OVERHEAT,63
238,92.3,0,264.2,94.2,-6.8,0.2,OVERHEAT,79
349,99.4,0,274.8,96.3,10.6,2.08,OVERHEAT,58
513,88.9,0,299.6,94.3,24.8,-1.98,OVERHEAT,106
121,95.1,0,264.6,92.7,-35,-1.58,OVERHEAT,145
528,89.4,0,349.8,93,85.2,0.32,OVERHEAT,94
283,101.7,0,358.8,94.9,9,1.88,OVERHEAT,115
432,103.6,0,375.4,95.7,16.6,0.84,OVERHEAT,94
221,92.7,0,317,96.5,-58.4,0.76,OVERHEAT,117
183,94.8,0,329.4,96.4,12.4,-0.06,OVERHEAT,95
450,107.2,0,313.8,100,-15.6,3.56,OVERHEAT,98
242,97.6,0,305.6,99.2,-8.2,-0.82,OVERHEAT,57
434,99.7,0,306,98.4,0.4,-0.78,OVERHEAT,108
319,106.8,0,325.6,101.2,19.6,2.82,OVERHEAT,81
375,95.6,0,364,101.4,38.4,0.16,OVERHEAT,72
292,99.4,0,332.4,99.8,-31.6,-1.56,OVERHEAT,91
347,95.3,0,353.4,99.4,21,-0.46,OVERHEAT,121
317,91,0,330,97.6,-23.4,-1.74,OVERHEAT,57
359,87.2,0,338,93.7,8,-3.92,OVERHEAT,77
228,104.4,0,308.6,95.5,-29.4,1.76,OVERHEAT,131
255,86.8,0,301.2,92.9,-7.4,-2.52,OVERHEAT,106
372,90.1,0,306.2,91.9,5,-1.04,OVERHEAT,50
328,96.6,0,308.4,93,2.2,1.12,OVERHEAT,77
285,102.8,0,293.6,96.1,-14.8,3.12,OVERHEAT,99
286,93.1,0,305.2,93.9,11.6,-2.26,OVERHEAT,121
423,106.5,0,338.8,97.8,33.6,3.94,OVERHEAT,131
258,93.9,0,316,98.6,-22.8,0.76,OVERHEAT,88
345,98.5,0,319.4,99,3.4,0.38,OVERHEAT,51
274,97.6,0,317.2,97.9,-2.2,-1.04,OVERHEAT,81
177,91.7,0,295.4,97.6,-21.8,-0.28,OVERHEAT,77
203,101.2,0,251.4,96.6,-44,-1.06,OVERHEAT,59
211,90.9,0,242,96,-9.4,-0.6,OVERHEAT,90
418,90.2,0,256.6,94.3,14.6,-1.66,OVERHEAT,77
398,94.8,0,281.4,93.8,24.8,-0.56,OVERHEAT,113
362,97.2,0,318.4,94.9,37,1.1,OVERHEAT,85
320,89.4,0,341.8,92.5,23.4,-2.36,OVERHEAT,79
384,81.8,0,376.4,90.7,34.6,-1.82,OVERHEAT,128
246,91.8,0,342,91,-34.4,0.32,OVERHEAT,84
452,88,0,352.8,89.6,10.8,-1.36,OVERHEAT,139
318,102.5,0,344,90.7,-8.8,1.06,OVERHEAT,130
237,95.3,0,327.4,91.9,-16.6,1.18,OVERHEAT,150
448,91,0,340.2,93.7,12.8,1.84,OVERHEAT,52
346,96.8,0,360.2,94.7,20,1,OVERHEAT,128
332,86.6,0,336.2,94.4,-24,-0.28,OVERHEAT,75
360,99.9,0,344.6,93.9,8.4,-0.52,OVERHEAT,117
345,100.5,0,366.2,95,21.6,1.04,OVERHEAT,109
420,91.9,0,360.6,95.1,-5.6,0.18,OVERHEAT,100
318,81.7,0,355,92.1,-5.6,-3.02,OVERHEAT,56
344,94.6,0,357.4,93.7,2.4,1.6,OVERHEAT,132
473,83.6,0,380,90.5,22.6,-3.26,OVERHEAT,82
292,99.9,0,369.4,90.3,-10.6,-0.12,OVERHEAT,97
378,105.7,0,361,93.1,-8.4,2.76,OVERHEAT,133
279,97.9,0,353.2,96.3,-7.8,3.24,OVERHEAT,85
365,97.1,0,357.4,96.8,4.2,0.5,OVERHEAT,110
427,95,0,348.2,99.1,-9.2,2.28,OVERHEAT,111
397,96.2,0,369.2,98.4,21,-0.74,OVERHEAT,84
390,88.4,0,371.6,94.9,2.4,-3.46,OVERHEAT,95
365,95.8,0,388.8,94.5,17.2,-0.42,OVERHEAT,132
295,99.1,0,374.8,94.9,-14,0.4,OVERHEAT,71
230,99,0,335.4,95.7,-39.4,0.8,OVERHEAT,58
365,98.6,0,329,96.2,-6.4,0.48,OVERHEAT,107
327,102.3,0,316.4,99,-12.6,2.78,OVERHEAT,89
334,89.5,0,310.2,97.7,-6.2,-1.26,OVERHEAT,115
316,91.4,0,314.4,96.2,4.2,-1.54,OVERHEAT,59
264,102.2,0,321.2,96.8,6.8,0.64,OVERHEAT,82
205,92,0,289.2,95.5,-32,-1.32,OVERHEAT,131
296,88.3,0,283,92.7,-6.2,-2.8,OVERHEAT,91
308,76,0,277.8,90,-5.2,-2.7,OVERHEAT,100
235,95.6,0,261.6,90.8,-16.2,0.84,OVERHEAT,52
374,103.4,0,283.6,91.1,22,0.24,OVERHEAT,106
302,97.4,0,303,92.1,19.4,1.08,OVERHEAT,149
329,98.2,0,309.6,94.1,6.6,1.98,OVERHEAT,117
306,96.5,0,309.2,98.2,-0.4,4.1,OVERHEAT,111
333,103.9,0,328.8,99.9,19.6,1.66,OVERHEAT,138
303,95.4,0,314.6,98.3,-14.2,-1.6,OVERHEAT,55
322,96,0,318.6,98,4,-0.28,OVERHEAT,82
264,93.2,0,305.6,97,-13,-1,OVERHEAT,116
340,95.3,0,312.4,96.8,6.8,-0.24,OVERHEAT,137
328,105.1,0,311.4,97,-1,0.24,OVERHEAT,88
245,96.7,0,299.8,97.3,-11.6,0.26,OVERHEAT,139
244,88.4,0,284.2,95.7,-15.6,-1.52,OVERHEAT,62
308,95.6,0,293,96.2,8.8,0.48,OVERHEAT,96
362,92.7,0,297.4,95.7,4.4,-0.52,OVERHEAT,73
540,104.1,0,339.8,95.5,42.4,-0.2,OVERHEAT,132
296,91.6,0,350,94.5,10.2,-1.02,OVERHEAT,59
260,104.9,0,353.2,97.8,3.2,3.3,OVERHEAT,130
324,99.9,0,356.4,98.6,3.2,0.86,OVERHEAT,135
273,94.8,0,338.6,99.1,-17.8,0.42,OVERHEAT,76
291,97,0,288.8,97.6,-49.8,-1.42,OVERHEAT,98
307,89.9,0,291,97.3,2.2,-0.34,OVERHEAT,77
313,105.2,0,301.6,97.4,10.6,0.06,OVERHEAT,93
257,99.6,0,288.2,97.3,-13.4,-0.06,OVERHEAT,149
157,99,0,265,98.1,-23.2,0.84,OVERHEAT,94
351,97.4,0,277,98.2,12,0.08,OVERHEAT,113
217,95.7,0,259,99.4,-18,1.16,OVERHEAT,136
393,95.4,0,275,97.4,16,-1.96,OVERHEAT,77
444,96.6,0,312.4,96.8,37.4,-0.6,OVERHEAT,89
330,89.2,0,347,94.9,34.6,-1.96,OVERHEAT,64
314,93.4,0,339.6,94.1,-7.4,-0.8,OVERHEAT,140
296,95.3,0,355.4,94,15.8,-0.08,OVERHEAT,124
226,94.2,0,322,93.7,-33.4,-0.24,OVERHEAT,129
269,90.8,0,287,92.6,-35,-1.16,OVERHEAT,66
347,98.4,0,290.4,94.4,3.4,1.84,OVERHEAT,115
373,95.8,0,302.2,94.9,11.8,0.48,OVERHEAT,104
225,107.7,0,288,97.4,-14.2,2.48,OVERHEAT,121
336,105.6,0,310,99.7,22,2.28,OVERHEAT,67
267,99.4,0,309.6,101.4,-0.4,1.72,OVERHEAT,108
335,104.6,0,307.2,102.6,-2.4,1.24,OVERHEAT,68
348,98.9,0,302.2,103.2,-5,0.62,OVERHEAT,108
418,83.9,0,340.8,98.5,38.6,-4.76,OVERHEAT,107
257,91.3,0,325,95.6,-15.8,-2.86,OVERHEAT,106
189,93.7,0,309.4,94.5,-15.6,-1.14,OVERHEAT,71
313,97.6,0,305,93.1,-4.4,-1.4,OVERHEAT,108
211,105.1,0,277.6,94.3,-27.4,1.24,OVERHEAT,87
316,98.3,0,257.2,97.2,-20.4,2.88,OVERHEAT,135
348,104.2,0,275.4,99.8,18.2,2.58,OVERHEAT,136
299,98.4,0,297.4,100.7,22,0.94,OVERHEAT,131
232,97,0,281.2,100.6,-16.2,-0.12,OVERHEAT,145
329,81.6,0,304.8,95.9,23.6,-4.7,OVERHEAT,88
369,95.2,0,315.4,95.3,10.6,-0.62,OVERHEAT,67
275,103.5,0,300.8,95.1,-14.6,-0.14,OVERHEAT,94
352,97.8,0,311.4,95,10.6,-0.12,OVERHEAT,113
382,106.4,0,341.4,96.9,30,1.88,OVERHEAT,112
220,104,0,319.6,101.4,-21.8,4.48,OVERHEAT,77
381,97.6,0,322,101.9,2.4,0.48,OVERHEAT,141
168,96.6,0,300.6,100.5,-21.4,-1.38,OVERHEAT,116
133,96.7,0,256.8,100.3,-43.8,-0.22,OVERHEAT,89
272,97.9,0,234.8,98.6,-22,-1.7,OVERHEAT,94
297,98.3,0,250.2,97.4,15.4,-1.14,OVERHEAT,147
302,92.2,0,234.4,96.3,-15.8,-1.08,OVERHEAT,98
308,89.6,0,262.4,94.9,28,-1.4,OVERHEAT,87
399,97.6,0,315.6,95.1,53.2,0.18,OVERHEAT,78
309,106.9,0,323,96.9,7.4,1.8,OVERHEAT,104
293,92,0,322.2,95.7,-0.8,-1.26,OVERHEAT,112
375,96.6,0,336.8,96.5,14.6,0.88,OVERHEAT,64
466,98.7,0,368.4,98.4,31.6,1.82,OVERHEAT,112
358,100.8,0,360.2,99,-8.2,0.64,OVERHEAT,99
365,95.8,0,371.4,96.8,11.2,-2.22,OVERHEAT,136
353,97.9,0,383.4,98,12,1.18,OVERHEAT,131
347,99.7,0,377.8,98.6,-5.6,0.62,OVERHEAT,111
301,85.7,0,344.8,96,-33,-2.6,OVERHEAT,137
338,88.5,0,340.8,93.5,-4,-2.46,OVERHEAT,129
356,98.1,0,339,94,-1.8,0.46,OVERHEAT,85
900,104.8,1,448.4,95.4,109.4,1.38,FIRE,83
700,101.9,1,519,95.8,70.6,0.44,FIRE,25
960,114.4,1,650.8,101.5,131.8,5.74,FIRE,41
821,107.3,1,747.4,105.3,96.6,3.76,FIRE,72
907,111.4,1,857.6,108,110.2,2.66,FIRE,77
729,118.9,1,823.4,110.8,-34.2,2.82,FIRE,22
1023,112.3,1,888,112.9,64.6,2.08,FIRE,39
824,103.6,1,860.8,110.7,-27.2,-2.16,FIRE,82
777,107.8,1,852,110.8,-8.8,0.1,FIRE,83
1023,105.2,1,875.2,109.6,23.2,-1.24,FIRE,51
748,95.5,1,879,104.9,3.8,-4.68,FIRE,73
579,108,1,790.2,104,-88.8,-0.86,FIRE,39
767,97.4,1,778.8,102.8,-11.4,-1.24,FIRE,49
708,110.3,1,765,103.3,-13.8,0.5,FIRE,13
717,115.7,1,703.8,105.4,-61.2,2.1,FIRE,34
955,108.2,1,745.2,107.9,41.4,2.54,FIRE,95
1023,106.6,1,834,107.6,88.8,-0.28,FIRE,44
929,112.7,1,866.4,110.7,32.4,3.06,FIRE,94
703,116.1,1,865.4,111.9,-1,1.16,FIRE,50
781,101,1,878.2,108.9,12.8,-2.94,FIRE,41
828,107,1,852.8,108.7,-25.4,-0.24,FIRE,30
576,102.2,1,763.4,107.8,-89.4,-0.88,FIRE,77
771,102.6,1,731.8,105.8,-31.6,-2.02,FIRE,5
832,112.3,1,757.6,105,25.8,-0.76,FIRE,71
745,115.3,1,750.4,107.9,-7.2,2.86,FIRE,98
776,110.9,1,740,108.7,-10.4,0.78,FIRE,3
727,92.2,1,770.2,106.7,30.2,-2,FIRE,59
789,91.8,1,773.8,104.5,3.6,-2.16,FIRE,16
801,105.6,1,767.6,103.2,-6.2,-1.34,FIRE,38
996,116.9,1,817.8,103.5,50.2,0.32,FIRE,34
805,111.3,1,823.6,103.6,5.8,0.08,FIRE,37
813,116.9,1,840.8,108.5,17.2,4.94,FIRE,78
919,120,1,866.8,114.1,26,5.64,FIRE,52
751,110.6,1,856.8,115.1,-10,1,FIRE,89
954,95.7,1,848.4,110.9,-8.4,-4.24,FIRE,90
742,103.1,1,835.8,109.3,-12.6,-1.64,FIRE,20
647,114.9,1,802.6,108.9,-33.2,-0.4,FIRE,50
994,108.3,1,817.6,106.5,15,-2.34,FIRE,39
848,120,1,837,108.4,19.4,1.88,FIRE,50
630,112.4,1,772.2,111.7,-64.8,3.34,FIRE,71
650,118.2,1,753.8,114.8,-18.4,3.02,FIRE,89
922,107.5,1,808.8,113.3,55,-1.48,FIRE,6
734,105.9,1,756.8,112.8,-52,-0.48,FIRE,47
834,98.6,1,754,108.5,-2.8,-4.28,FIRE,12
854,111.3,1,798.8,108.3,44.8,-0.22,FIRE,20
994,115.9,1,867.6,107.8,68.8,-0.46,FIRE,66
785,104.1,1,840.2,107.2,-27.4,-0.68,FIRE,57
883,119,1,870,109.8,29.8,2.62,FIRE,98
912,102.4,1,885.6,110.5,15.6,0.76,FIRE,10
721,112.9,1,859,110.9,-26.6,0.32,FIRE,33
732,107.7,1,806.6,109.2,-52.4,-1.64,FIRE,16
879,107.1,1,825.4,109.8,18.8,0.6,FIRE,62
768,118.4,1,802.4,109.7,-23,-0.12,FIRE,8
819,115.5,1,783.8,112.3,-18.6,2.62,FIRE,61
736,102,1,786.8,110.1,3,-2.18,FIRE,75
720,110.8,1,784.4,110.8,-2.4,0.62,FIRE,18
795,96.2,1,767.6,108.6,-16.8,-2.18,FIRE,100
788,109.1,1,771.6,106.7,4,-1.86,FIRE,58
913,107.7,1,790.4,105.2,18.8,-1.56,FIRE,40
969,101,1,837,105,46.6,-0.2,FIRE,4
980,97.7,1,889,102.3,52,-2.62,FIRE,16
895,111.1,1,909,105.3,20,2.98,FIRE,31
987,90.7,1,948.8,101.6,39.8,-3.68,FIRE,2
724,103.7,1,911,100.8,-37.8,-0.8,FIRE,82
740,111.3,1,865.2,102.9,-45.8,2.06,FIRE,47
837,112.7,1,836.6,105.9,-28.6,3,FIRE,41
792,107.5,1,816,105.2,-20.6,-0.72,FIRE,66
595,98.8,1,737.6,106.8,-78.4,1.62,FIRE,54
687,98.8,0,730.2,105.8,-7.4,-0.98,FIRE,14
908,98.6,0,763.8,103.3,33.6,-2.54,FIRE,84
1023,101.4,1,801,101,37.2,-2.26,FIRE,22
857,116.6,1,814,102.8,13,1.82,FIRE,33
652,101.9,1,825.4,103.5,11.4,0.62,FIRE,54
919,98.5,1,871.8,103.4,46.4,-0.06,FIRE,66
709,88.9,1,832,101.5,-39.8,-1.94,FIRE,32
875,108.5,1,802.4,102.9,-29.6,1.42,FIRE,97
756,109.1,1,782.2,101.4,-20.2,-1.5,FIRE,7
876,103.6,1,827,101.7,44.8,0.34,FIRE,26
890,110.5,1,821.2,104.1,-5.8,2.4,FIRE,22
845,97.1,1,848.4,105.8,27.2,1.64,FIRE,57
844,98,1,842.2,103.7,-6.2,-2.1,FIRE,58
1023,99.2,1,895.6,101.7,53.4,-1.98,FIRE,69
1011,109.7,1,922.6,102.9,27,1.22,FIRE,95
731,101.4,1,890.8,101.1,-31.8,-1.82,FIRE,80
1010,98.9,1,923.8,101.4,33,0.36,FIRE,93
902,97,1,935.4,101.2,11.6,-0.2,FIRE,88
796,120,1,890,105.4,-45.4,4.16,FIRE,49
773,112.8,1,842.4,106,-47.6,0.62,FIRE,56
541,94.9,1,804.4,104.7,-38,-1.3,FIRE,68
895,119.8,1,781.4,108.9,-23,4.18,FIRE,33
889,103.5,1,778.8,110.2,-2.6,1.3,FIRE,54
886,94.7,1,796.8,105.1,18,-5.06,FIRE,30
777,103.6,1,797.6,103.3,0.8,-1.84,FIRE,51
817,100.1,1,852.8,104.3,55.2,1.04,FIRE,100
717,113.3,1,817.2,103,-35.6,-1.3,FIRE,31
1023,95.6,1,844,101.5,26.8,-1.58,FIRE,81
645,116.4,1,795.8,105.8,-48.2,4.34,FIRE,63
767,117.1,1,793.8,108.5,-2,2.7,FIRE,59
700,107,1,770.4,109.9,-23.4,1.38,FIRE,86
785,109.3,1,784,109.1,13.6,-0.8,FIRE,16
907,105.3,1,760.8,111,-23.2,1.94,FIRE,43
860,99,1,803.8,107.5,43,-3.48,FIRE,70
624,108.6,1,775.2,105.8,-28.6,-1.7,FIRE,100
466,95.2,1,728.4,103.5,-46.8,-2.36,FIRE,93
785,115.8,1,728.4,104.8,0,1.3,FIRE,22
885,109.5,1,724,105.6,-4.4,0.84,FIRE,9
968,116,1,745.6,109,21.6,3.4,FIRE,53
712,112.2,1,763.2,109.7,17.6,0.72,FIRE,41
943,120,1,858.6,114.7,95.4,4.96,FIRE,70
794,107.1,1,860.4,113,1.8,-1.74,FIRE,39
907,100.4,1,864.8,111.1,4.4,-1.82,FIRE,79
731,105,1,817.4,108.9,-47.4,-2.2,FIRE,41
985,108.6,1,872,108.2,54.6,-0.72,FIRE,53
886,112.5,1,860.6,106.7,-11.4,-1.5,FIRE,35
580,105,1,817.8,106.3,-42.8,-0.42,FIRE,77
793,115.4,1,795,109.3,-22.8,3,FIRE,70
813,99.3,1,811.4,108.2,16.4,-1.14,FIRE,16
821,110.1,1,778.6,108.5,-32.8,0.3,FIRE,54
831,113.2,1,767.6,108.6,-11,0.14,FIRE,10
872,117.9,1,826,111.2,58.4,2.58,FIRE,9
900,104,1,847.4,108.9,21.4,-2.28,FIRE,71
737,104.3,1,832.2,109.9,-15.2,1,FIRE,66
767,112.3,1,821.4,110.3,-10.8,0.44,FIRE,67
679,98.6,1,791,107.4,-30.4,-2.92,FIRE,23
980,117.9,1,812.6,107.4,21.6,0,FIRE,8
872,110.3,1,807,108.7,-5.6,1.26,FIRE,16
752,105.1,1,810,108.8,3,0.16,FIRE,55
747,113.4,1,806,109.1,-4,0.22,FIRE,16
851,110.9,1,840.4,111.5,34.4,2.46,FIRE,95
1023,103.8,1,849,108.7,8.6,-2.82,FIRE,39
815,101.5,1,837.6,106.9,-11.4,-1.76,FIRE,86
724,120,1,832,109.9,-5.6,2.98,FIRE,98
1023,109.6,1,887.2,109.2,55.2,-0.76,FIRE,7
816,111.6,1,880.2,109.3,-7,0.14,FIRE,79
978,110,1,871.2,110.5,-9,1.24,FIRE,57
711,104.3,1,850.4,111.1,-20.8,0.56,FIRE,47
1000,101.5,1,905.6,107.4,55.2,-3.7,FIRE,45
810,99.3,1,863,105.3,-42.6,-2.06,FIRE,57
1023,103.3,1,904.4,103.7,41.4,-1.66,FIRE,50
812,108.4,1,871.2,103.4,-33.2,-0.32,FIRE,71
1023,114.8,1,933.6,105.5,62.4,2.1,FIRE,78
676,120,1,868.8,109.2,-64.8,3.7,FIRE,64
947,110.1,1,896.2,111.3,27.4,2.16,FIRE,20
743,120,1,840.2,114.7,-56,3.34,FIRE,57
816,108.3,1,841,114.6,0.8,-0.02,FIRE,22
863,119.9,1,809,115.7,-32,1.02,FIRE,42
1023,103.6,1,878.4,112.4,69.4,-3.28,FIRE,96
849,105.5,1,858.8,111.5,-19.6,-0.92,FIRE,93
585,106.6,1,827.2,108.8,-31.6,-2.68,FIRE,90
1023,110.8,1,868.6,109.3,41.4,0.5,FIRE,94
816,90.9,1,859.2,103.5,-9.4,-5.8,FIRE,80
819,106.6,1,818.4,104.1,-40.8,0.6,FIRE,40
881,106.7,1,824.8,104.3,6.4,0.24,FIRE,80
940,109.4,1,895.8,104.9,71,0.56,FIRE,80
1023,109.7,1,895.8,104.7,0,-0.22,FIRE,25
940,116.2,1,920.6,109.7,24.8,5.06,FIRE,42
940,103.5,1,944.8,109.1,24.2,-0.62,FIRE,100
783,96.7,1,925.2,107.1,-19.6,-2,FIRE,26
1023,109.5,1,941.8,107.1,16.6,0.02,FIRE,5
966,108.2,1,930.4,106.8,-11.4,-0.3,FIRE,34
955,90.6,1,933.4,101.7,3,-5.12,FIRE,4
868,100.3,1,919,101.1,-14.4,-0.64,FIRE,5
789,110.9,1,920.2,103.9,1.2,2.84,FIRE,18
706,110.2,1,856.8,104,-63.4,0.14,FIRE,82
1023,117.9,1,868.2,106,11.4,1.94,FIRE,72
850,115.5,1,847.2,111,-21,4.98,FIRE,84
896,106.8,1,852.8,112.3,5.6,1.3,FIRE,37
869,114.4,1,868.8,113,16,0.7,FIRE,15
747,97.4,1,877,110.4,8.2,-2.56,FIRE,43
931,120,1,858.6,110.8,-18.4,0.42,FIRE,25
755,120,1,839.6,111.7,-19,0.9,FIRE,47
700,120,1,800.4,114.4,-39.2,2.64,FIRE,53
735,111.1,1,773.6,113.7,-26.8,-0.66,FIRE,68
864,119.5,1,797,118.1,23.4,4.42,FIRE,23
767,97,1,764.2,113.5,-32.8,-4.6,FIRE,35
837,112.6,1,780.6,112,16.4,-1.48,FIRE,66
915,106.8,1,823.6,109.4,43,-2.64,FIRE,10
775,107.8,1,831.6,108.7,8,-0.66,FIRE,47
887,119.7,1,836.2,108.8,4.6,0.04,FIRE,60
787,102,1,840.2,109.8,4,1,FIRE,38
599,100.9,1,792.6,107.4,-47.6,-2.34,FIRE,88
817,120,1,773,110.1,-19.6,2.64,FIRE,4
743,97.8,1,766.6,108.1,-6.4,-2,FIRE,19
891,103.8,1,767.4,104.9,0.8,-3.18,FIRE,21
972,100.6,1,804.4,104.6,37,-0.28,FIRE,30
782,120,1,841,108.4,36.6,3.82,FIRE,84
649,104.8,1,807.4,105.4,-33.6,-3.04,FIRE,44
737,110.7,1,806.2,108,-1.2,2.58,FIRE,22
915,107.4,1,811,108.7,4.8,0.72,FIRE,34
989,106.5,1,814.4,109.9,3.4,1.18,FIRE,85
808,106.2,1,819.6,107.1,5.2,-2.76,FIRE,35
907,114.1,1,871.2,109,51.6,1.86,FIRE,79
968,118.2,1,917.4,110.5,46.2,1.5,FIRE,60
743,118,1,883,112.6,-34.4,2.12,FIRE,29
781,115.7,1,841.4,114.4,-41.6,1.84,FIRE,2
713,108.1,1,822.4,114.8,-19,0.38,FIRE,70
980,110,1,837,114,14.6,-0.82,FIRE,7
950,109.6,1,833.4,112.3,-3.6,-1.72,FIRE,94
775,117.8,1,839.8,112.2,6.4,-0.04,FIRE,79
831,112.3,1,849.8,111.6,10,-0.68,FIRE,1
834,120,1,874,113.9,24.2,2.38,FIRE,26
770,105.1,1,832,113,-42,-0.98,FIRE,2
936,104.9,1,829.2,112,-2.8,-0.94,FIRE,33
520,105,1,778.2,109.5,-51,-2.56,FIRE,25
875,95.4,1,787,106.1,8.8,-3.38,FIRE,78
667,101.3,1,753.6,102.3,-33.4,-3.74,FIRE,56
888,117,0,777.2,104.7,23.6,2.38,FIRE,26
828,98.9,0,755.6,103.5,-21.6,-1.2,FIRE,34
736,100.1,1,798.8,102.5,43.2,-0.98,FIRE,95
983,120,1,820.4,107.5,21.6,4.92,FIRE,58
758,119.7,1,838.6,111.1,18.2,3.68,FIRE,93
1023,120,1,865.6,111.7,27,0.6,FIRE,16
733,106.4,1,846.6,113.2,-19,1.5,FIRE,9
