t_ms,gas_raw,temp_c,flame,gas_avg,temp_avg,dGas,dTemp,ml_state,final_state,alarm,suppression,label,label_name
2410000,384,91.7,0,332,85.6,46,0,2,2,1,0,2,OVERHEAT
2411000,277,92.2,0,331.2,87.9,-0.8,2.32,2,2,1,0,2,OVERHEAT
2412000,419,87.4,0,351.4,87.6,20.2,-0.3,2,2,1,0,2,OVERHEAT
2413000,212,90.1,0,350.6,90.1,-0.8,2.46,3,2,1,0,2,OVERHEAT
2414000,336,87.4,0,325.6,89.8,-25,-0.32,2,2,1,0,2,OVERHEAT
2415000,253,85.8,0,299.4,88.6,-26.2,-1.18,2,2,1,0,2,OVERHEAT
2416000,356,92.2,0,315.2,88.6,15.8,0,2,2,1,0,2,OVERHEAT
2417000,317,81.7,0,294.8,87.4,-20.4,-1.14,2,2,1,0,2,OVERHEAT
2418000,300,98.8,0,312.4,89.2,17.6,1.74,2,2,1,0,2,OVERHEAT
2419000,305,90.4,0,306.2,89.8,-6.2,0.6,2,2,1,0,2,OVERHEAT
2420000,211,92.6,0,297.8,91.1,-8.4,1.36,3,2,1,0,2,OVERHEAT
2421000,301,91.8,0,286.8,91.1,-11,-0.08,3,3,1,1,2,OVERHEAT
2422000,250,95.3,0,273.4,93.8,-13.4,2.72,3,3,1,1,2,OVERHEAT
2423000,255,95.8,0,264.4,93.2,-9,-0.6,3,3,1,1,2,OVERHEAT
2424000,385,88.9,0,280.4,92.9,16,-0.3,3,3,1,1,2,OVERHEAT
2425000,461,97.5,0,330.4,93.9,50,0.98,3,3,1,1,2,OVERHEAT
2426000,181,96,0,306.4,94.7,-24,0.84,3,3,1,1,2,OVERHEAT
2427000,197,90,0,295.8,93.6,-10.6,-1.06,3,3,1,1,2,OVERHEAT
2428000,426,81.6,0,330,90.8,34.2,-2.84,3,3,1,1,2,OVERHEAT
2429000,318,85.8,0,316.6,90.2,-13.4,-0.62,3,3,1,1,2,OVERHEAT
2430000,409,91.3,0,306.2,88.9,-10.4,-1.24,2,3,1,1,2,OVERHEAT
2431000,216,92.2,0,313.2,88.2,7,-0.76,2,2,1,0,2,OVERHEAT
2432000,220,83.7,0,317.8,86.9,4.6,-1.26,2,2,1,0,2,OVERHEAT
2433000,349,99.9,0,302.4,90.6,-15.4,3.66,3,2,1,0,2,OVERHEAT
2434000,152,99.5,0,269.2,93.3,-33.2,2.74,3,3,1,1,2,OVERHEAT
2435000,281,102,0,243.6,95.5,-25.6,2.14,3,3,1,1,2,OVERHEAT
2436000,244,84.5,0,249.2,93.9,5.6,-1.54,3,3,1,1,2,OVERHEAT
2437000,329,83.6,0,271,93.9,21.8,-0.02,3,3,1,1,2,OVERHEAT
2438000,298,83.8,0,260.8,90.7,-10.2,-3.22,3,3,1,1,2,OVERHEAT
2439000,369,92.2,0,304.2,89.2,43.4,-1.46,2,3,1,1,2,OVERHEAT
2440000,293,86.6,0,306.6,86.1,2.4,-3.08,2,2,1,0,2,OVERHEAT
2441000,387,88.9,0,335.2,87,28.6,0.88,2,2,1,0,2,OVERHEAT
2442000,308,87.1,0,331,87.7,-4.2,0.7,2,2,1,0,2,OVERHEAT
2443000,217,90.4,0,314.8,89,-16.2,1.32,2,2,1,0,2,OVERHEAT
2444000,313,95.1,0,303.6,89.6,-11.2,0.58,2,2,1,0,2,OVERHEAT
2445000,384,82.4,0,321.8,88.8,18.2,-0.84,2,2,1,0,2,OVERHEAT
2446000,259,90.2,0,296.2,89,-25.6,0.26,2,2,1,0,2,OVERHEAT
2447000,334,96.1,0,301.4,90.8,5.2,1.8,3,2,1,0,2,OVERHEAT
2448000,383,95.8,0,334.6,91.9,33.2,1.08,3,3,1,1,2,OVERHEAT
2449000,397,100.4,0,351.4,93,16.8,1.06,3,3,1,1,2,OVERHEAT
2450000,487,87.6,0,372,94,20.6,1.04,3,3,1,1,2,OVERHEAT
2451000,364,93.8,0,393,94.7,21,0.72,3,3,1,1,2,OVERHEAT
2452000,364,92.5,0,399,94,6,-0.72,3,3,1,1,2,OVERHEAT
2453000,362,100.3,0,394.8,94.9,-4.2,0.9,3,3,1,1,2,OVERHEAT
2454000,353,92,0,386,93.2,-8.8,-1.68,3,3,1,1,2,OVERHEAT
2455000,255,85,0,339.6,92.7,-46.4,-0.52,3,3,1,1,2,OVERHEAT
2456000,409,85.5,0,348.6,91.1,9,-1.66,3,3,1,1,2,OVERHEAT
2457000,437,91.4,0,363.2,90.8,14.6,-0.22,3,3,1,1,2,OVERHEAT
2458000,285,85.2,0,347.8,87.8,-15.4,-3.02,2,3,1,1,2,OVERHEAT
2459000,359,105.5,0,349,90.5,1.2,2.7,3,3,1,1,2,OVERHEAT
2460000,276,94.2,0,353.2,92.4,4.2,1.84,3,3,1,1,2,OVERHEAT
2461000,475,91.8,0,366.4,93.6,13.2,1.26,3,3,1,1,2,OVERHEAT
2462000,482,97.8,0,375.4,94.9,9,1.28,3,3,1,1,2,OVERHEAT
2463000,177,80.6,0,353.8,94,-21.6,-0.92,3,3,1,1,2,OVERHEAT
2464000,374,99.7,0,356.8,92.8,3,-1.16,3,3,1,1,2,OVERHEAT
2465000,270,94.2,0,355.6,92.8,-1.2,0,3,3,1,1,2,OVERHEAT
2466000,340,90.2,0,328.6,92.5,-27,-0.32,3,3,1,1,2,OVERHEAT
2467000,324,83.5,0,297,89.6,-31.6,-2.86,2,3,1,1,2,OVERHEAT
2468000,182,88.2,0,298,91.2,1,1.52,3,3,1,1,2,OVERHEAT
2469000,355,92.5,0,294.2,89.7,-3.8,-1.44,2,2,1,0,2,OVERHEAT
2470000,238,86.1,0,287.8,88.1,-6.4,-1.62,2,2,1,0,2,OVERHEAT
2471000,122,87.1,0,244.2,87.5,-43.6,-0.62,2,2,1,0,2,OVERHEAT
2472000,471,87.2,0,273.6,88.2,29.4,0.74,2,2,1,0,2,OVERHEAT
2473000,333,82,0,303.8,87,30.2,-1.24,2,2,1,0,2,OVERHEAT
2474000,204,87.5,0,273.6,86,-30.2,-1,2,2,1,0,2,OVERHEAT
2475000,333,82.9,0,292.6,85.3,19,-0.64,2,2,1,0,2,OVERHEAT
2476000,315,93,0,331.2,86.5,38.6,1.18,2,2,1,0,2,OVERHEAT
2477000,350,94.8,0,307,88,-24.2,1.52,2,2,1,0,2,OVERHEAT
2478000,315,82.1,0,303.4,88.1,-3.6,0.02,2,2,1,0,2,OVERHEAT
2479000,261,89,0,314.8,88.4,11.4,0.3,2,2,1,0,2,OVERHEAT
2480000,219,91,0,292,90,-22.8,1.62,2,2,1,0,2,OVERHEAT
2481000,205,86.3,0,270,88.6,-22,-1.34,2,2,1,0,2,OVERHEAT
2482000,341,86.2,0,268.2,86.9,-1.8,-1.72,2,2,1,0,2,OVERHEAT
2483000,394,91.7,0,284,88.8,15.8,1.92,2,2,1,0,2,OVERHEAT
2484000,333,92.8,0,298.4,89.6,14.4,0.76,2,2,1,0,2,OVERHEAT
2485000,386,94.9,0,331.8,90.4,33.4,0.78,3,2,1,0,2,OVERHEAT
2486000,254,95,0,341.6,92.1,9.8,1.74,3,3,1,1,2,OVERHEAT
2487000,397,81,0,352.8,91.1,11.2,-1.04,3,3,1,1,2,OVERHEAT
2488000,267,98.6,0,327.4,92.5,-25.4,1.38,3,3,1,1,2,OVERHEAT
2489000,339,86.7,0,328.6,91.2,1.2,-1.22,3,3,1,1,2,OVERHEAT
2490000,373,91.9,0,326,90.6,-2.6,-0.6,3,3,1,1,2,OVERHEAT
2491000,391,82.8,0,353.4,88.2,27.4,-2.44,2,3,1,1,2,OVERHEAT
2492000,308,87,0,335.6,89.4,-17.8,1.2,2,2,1,0,2,OVERHEAT
2493000,497,86.5,0,381.6,87,46,-2.42,2,2,1,0,2,OVERHEAT
2494000,341,87.3,0,382,87.1,0.4,0.12,2,2,1,0,2,OVERHEAT
2495000,481,98.1,0,403.6,88.3,21.6,1.24,2,2,1,0,2,OVERHEAT
2496000,505,81.6,0,426.4,88.1,22.8,-0.24,2,2,1,0,2,OVERHEAT
2497000,398,76,0,444.4,85.9,18,-2.2,2,2,1,0,2,OVERHEAT
2498000,399,89.8,0,424.8,86.6,-19.6,0.66,2,2,1,0,2,OVERHEAT
2499000,465,87.4,0,449.6,86.6,24.8,0.02,2,2,1,0,2,OVERHEAT
2500000,332,91.2,0,419.8,85.2,-29.8,-1.38,2,2,1,0,2,OVERHEAT
2501000,315,87.5,0,381.8,86.4,-38,1.18,2,2,1,0,2,OVERHEAT
2502000,371,84.2,0,376.4,88,-5.4,1.64,2,2,1,0,2,OVERHEAT
2503000,411,86.3,0,378.8,87.3,2.4,-0.7,2,2,1,0,2,OVERHEAT
2504000,299,86.5,0,345.6,87.1,-33.2,-0.18,2,2,1,0,2,OVERHEAT
2505000,392,90.2,0,357.6,86.9,12,-0.2,2,2,1,0,2,OVERHEAT
2506000,377,94.9,0,370,88.4,12.4,1.48,2,2,1,0,2,OVERHEAT
2507000,354,84.5,0,366.6,88.5,-3.4,0.06,2,2,1,0,2,OVERHEAT
2508000,432,76,0,370.8,86.4,4.2,-2.06,2,2,1,0,2,OVERHEAT
2509000,161,89.8,0,343.2,87.1,-27.6,0.66,2,2,1,0,2,OVERHEAT
2510000,366,97.1,0,338,88.5,-5.2,1.38,2,2,1,0,2,OVERHEAT
2511000,438,85.3,0,350.2,86.5,12.2,-1.92,2,2,1,0,2,OVERHEAT
2512000,251,83.3,0,329.6,86.3,-20.6,-0.24,2,2,1,0,2,OVERHEAT
2513000,236,91.1,0,290.4,89.3,-39.2,3.02,2,2,1,0,2,OVERHEAT
2514000,352,92.2,0,328.6,89.8,38.2,0.48,2,2,1,0,2,OVERHEAT
2515000,391,83.6,0,333.6,87.1,5,-2.7,2,2,1,0,2,OVERHEAT
2516000,466,76,0,339.2,85.2,5.6,-1.86,2,2,1,0,2,OVERHEAT
2517000,326,98.2,0,354.2,88.2,15,2.98,2,2,1,0,2,OVERHEAT
2518000,182,77.6,0,343.4,85.5,-10.8,-2.7,2,2,1,0,2,OVERHEAT
2519000,358,90.8,0,344.6,85.2,1.2,-0.28,2,2,1,0,2,OVERHEAT
2520000,255,92.2,0,317.4,87,-27.2,1.72,2,2,1,0,2,OVERHEAT
2521000,278,96.1,0,279.8,91,-37.6,4.02,3,2,1,0,2,OVERHEAT
2522000,338,87.3,0,282.2,88.8,2.4,-2.18,2,2,1,0,2,OVERHEAT
2523000,454,93.7,0,336.6,92,54.4,3.22,3,3,1,1,2,OVERHEAT
2524000,277,92.5,0,320.4,92.4,-16.2,0.34,3,3,1,1,2,OVERHEAT
2525000,351,87.6,0,339.6,91.4,19.2,-0.92,3,3,1,1,2,OVERHEAT
2526000,365,99.2,0,357,92.1,17.4,0.62,3,3,1,1,2,OVERHEAT
2527000,258,103.8,0,341,95.4,-16,3.3,3,3,1,1,2,OVERHEAT
2528000,149,93.7,0,280,95.4,-61,0,3,3,1,1,2,OVERHEAT
2529000,415,89.3,0,307.6,94.7,27.6,-0.64,3,3,1,1,2,OVERHEAT
2530000,267,94.3,0,290.8,96.1,-16.8,1.34,3,3,1,1,2,OVERHEAT
2531000,404,88.4,0,298.6,93.9,7.8,-2.16,3,3,1,1,2,OVERHEAT
2532000,442,96.2,0,335.4,92.4,36.8,-1.52,3,3,1,1,2,OVERHEAT
2533000,392,79.8,0,384,89.6,48.6,-2.78,2,3,1,1,2,OVERHEAT
2534000,531,96.7,0,407.2,91.1,23.2,1.48,3,3,1,1,2,OVERHEAT
2535000,398,85.5,0,433.4,89.3,26.2,-1.76,2,2,1,0,2,OVERHEAT
2536000,201,88.4,0,392.8,89.3,-40.6,0,2,2,1,0,2,OVERHEAT
2537000,293,98.6,0,363,89.8,-29.8,0.48,2,2,1,0,2,OVERHEAT
2538000,337,89.8,0,352,91.8,-11,2,3,2,1,0,2,OVERHEAT
2539000,444,102.4,0,334.6,92.9,-17.4,1.14,3,3,1,1,2,OVERHEAT
2540000,152,102.6,0,285.4,96.4,-49.2,3.42,3,3,1,1,2,OVERHEAT
2541000,219,100,0,289,98.7,3.6,2.32,3,3,1,1,2,OVERHEAT
2542000,342,88.9,0,298.8,96.7,9.8,-1.94,3,3,1,1,2,OVERHEAT
2543000,457,93.5,0,322.8,97.5,24,0.74,3,3,1,1,2,OVERHEAT
2544000,163,101.3,0,266.6,97.3,-56.2,-0.22,3,3,1,1,2,OVERHEAT
2545000,243,102.2,0,284.8,97.2,18.2,-0.08,3,3,1,1,2,OVERHEAT
2546000,345,90,0,310,95.2,25.2,-2,3,3,1,1,2,OVERHEAT
2547000,230,85.6,0,287.6,94.5,-22.4,-0.66,3,3,1,1,2,OVERHEAT
2548000,449,98.1,0,286,95.4,-1.6,0.92,3,3,1,1,2,OVERHEAT
2549000,370,94.1,0,327.4,94,41.4,-1.44,3,3,1,1,2,OVERHEAT
2550000,287,85.7,0,336.2,90.7,8.8,-3.3,3,3,1,1,2,OVERHEAT
2551000,417,97.3,0,350.6,92.2,14.4,1.46,3,3,1,1,2,OVERHEAT
2552000,218,103,0,348.2,95.6,-2.4,3.48,3,3,1,1,2,OVERHEAT
2553000,540,93.6,0,366.4,94.7,18.2,-0.9,3,3,1,1,2,OVERHEAT
2554000,345,91.8,0,361.4,94.3,-5,-0.46,3,3,1,1,2,OVERHEAT
2555000,251,106.3,0,354.2,98.4,-7.2,4.12,3,3,1,1,2,OVERHEAT
2556000,456,95.5,0,362,98,7.8,-0.36,3,3,1,1,2,OVERHEAT
2557000,339,104.9,0,386.2,98.4,24.2,0.38,3,3,1,1,2,OVERHEAT
2558000,326,94.6,0,343.4,98.6,-42.8,0.2,3,3,1,1,2,OVERHEAT
2559000,254,89.5,0,325.2,98.2,-18.2,-0.46,3,3,1,1,2,OVERHEAT
2560000,350,96,0,345,96.1,19.8,-2.06,3,3,1,1,2,OVERHEAT
2561000,247,94.1,0,303.2,95.8,-41.8,-0.28,3,3,1,1,2,OVERHEAT
2562000,352,92.7,0,305.8,93.4,2.6,-2.44,3,3,1,1,2,OVERHEAT
2563000,361,100.4,0,312.8,94.5,7,1.16,3,3,1,1,2,OVERHEAT
2564000,295,93.7,0,321,95.4,8.2,0.84,3,3,1,1,2,OVERHEAT
2565000,391,99.3,0,329.2,96,8.2,0.66,3,3,1,1,2,OVERHEAT
2566000,347,92.2,0,349.2,95.7,20,-0.38,3,3,1,1,2,OVERHEAT
2567000,448,87.5,0,368.4,94.6,19.2,-1.04,3,3,1,1,2,OVERHEAT
2568000,320,110,0,360.2,96.5,-8.2,1.92,3,3,1,1,2,OVERHEAT
2569000,509,103.1,0,403,98.4,42.8,1.88,3,3,1,1,2,OVERHEAT
2570000,401,100.9,0,405,98.7,2,0.32,3,3,1,1,2,OVERHEAT
2571000,151,88.5,0,365.8,98,-39.2,-0.74,3,3,1,1,2,OVERHEAT
2572000,182,94.4,0,312.6,99.4,-53.2,1.38,3,3,1,1,2,OVERHEAT
2573000,404,89.2,0,329.4,95.2,16.8,-4.16,3,3,1,1,2,OVERHEAT
2574000,435,85.7,0,314.6,91.7,-14.8,-3.48,3,3,1,1,2,OVERHEAT
2575000,201,82.9,0,274.6,88.1,-40,-3.6,2,3,1,1,2,OVERHEAT
2576000,249,91.8,0,294.2,88.8,19.6,0.66,2,2,1,0,2,OVERHEAT
2577000,343,87.4,0,326.4,87.4,32.2,-1.4,2,2,1,0,2,OVERHEAT
2578000,258,87.8,0,297.2,87.1,-29.2,-0.28,2,2,1,0,2,OVERHEAT
2579000,240,90.8,0,258.2,88.1,-39,1.02,2,2,1,0,2,OVERHEAT
2580000,188,90.4,0,255.6,89.6,-2.6,1.5,2,2,1,0,2,OVERHEAT
2581000,306,97.2,0,267,90.7,11.4,1.08,3,2,1,0,2,OVERHEAT
2582000,313,91.4,0,261,91.5,-6,0.8,3,3,1,1,2,OVERHEAT
2583000,460,94.5,0,301.4,92.9,40.4,1.34,3,3,1,1,2,OVERHEAT
2584000,351,101.6,0,323.6,95,22.2,2.16,3,3,1,1,2,OVERHEAT
2585000,172,85.8,0,320.4,94.1,-3.2,-0.92,3,3,1,1,2,OVERHEAT
2586000,498,101.7,0,358.8,95,38.4,0.9,3,3,1,1,2,OVERHEAT
2587000,423,96,0,380.8,95.9,22,0.92,3,3,1,1,2,OVERHEAT
2588000,304,91.4,0,349.6,95.3,-31.2,-0.62,3,3,1,1,2,OVERHEAT
2589000,234,92.1,0,326.2,93.4,-23.4,-1.9,3,3,1,1,2,OVERHEAT
2590000,208,92.5,0,333.4,94.7,7.2,1.34,3,3,1,1,2,OVERHEAT
2591000,377,92.2,0,309.2,92.8,-24.2,-1.9,3,3,1,1,2,OVERHEAT
2592000,395,90.6,0,303.6,91.8,-5.6,-1.08,3,3,1,1,2,OVERHEAT
2593000,183,89.8,0,279.4,91.4,-24.2,-0.32,3,3,1,1,2,OVERHEAT
2594000,254,86.1,0,283.4,90.2,4,-1.2,3,3,1,1,2,OVERHEAT
2595000,266,96.1,0,295,91,11.6,0.72,3,3,1,1,2,OVERHEAT
2596000,245,98.7,0,268.6,92.3,-26.4,1.3,3,3,1,1,2,OVERHEAT
2597000,338,98.9,0,257.2,93.9,-11.4,1.66,3,3,1,1,2,OVERHEAT
2598000,339,94.5,0,288.4,94.9,31.2,0.94,3,3,1,1,2,OVERHEAT
2599000,259,94.7,0,289.4,96.6,1,1.72,3,3,1,1,2,OVERHEAT
2600000,411,92.4,0,318.4,95.8,29,-0.74,3,3,1,1,2,OVERHEAT
2601000,141,88.2,0,297.6,93.7,-20.8,-2.1,3,3,1,1,2,OVERHEAT
2602000,373,94.8,0,304.6,92.9,7,-0.82,3,3,1,1,2,OVERHEAT
2603000,390,91.5,0,314.8,92.3,10.2,-0.6,3,3,1,1,2,OVERHEAT
2604000,401,94,0,343.2,92.2,28.4,-0.14,3,3,1,1,2,OVERHEAT
2605000,430,80.7,0,347,89.8,3.8,-2.34,2,3,1,1,2,OVERHEAT
2606000,336,83.2,0,386,88.8,39,-1,2,2,1,0,2,OVERHEAT
2607000,500,87.1,0,411.4,87.3,25.4,-1.54,2,2,1,0,2,OVERHEAT
2608000,412,93.1,0,415.8,87.6,4.4,0.32,2,2,1,0,2,OVERHEAT
2609000,504,94,0,436.4,87.6,20.6,0,2,2,1,0,2,OVERHEAT
2610000,152,99.7,0,380.8,91.4,-55.6,3.8,3,2,1,0,2,OVERHEAT
2611000,306,96.9,0,374.8,94.2,-6,2.74,3,3,1,1,2,OVERHEAT
2612000,309,98,0,336.6,96.3,-38.2,2.18,3,3,1,1,2,OVERHEAT
2613000,292,89.2,0,312.6,95.6,-24,-0.78,3,3,1,1,2,OVERHEAT
2614000,372,87,0,286.2,94.2,-26.4,-1.4,3,3,1,1,2,OVERHEAT
2615000,223,105.4,0,300.4,95.3,14.2,1.14,3,3,1,1,2,OVERHEAT
2616000,373,91.4,0,313.8,94.2,13.4,-1.1,3,3,1,1,2,OVERHEAT
2617000,317,91.2,0,315.4,92.8,1.6,-1.36,3,3,1,1,2,OVERHEAT
2618000,449,86,0,346.8,92.2,31.4,-0.64,3,3,1,1,2,OVERHEAT
2619000,208,93.3,0,314,93.5,-32.8,1.26,3,3,1,1,2,OVERHEAT
2620000,392,91.1,0,347.8,90.6,33.8,-2.86,3,3,1,1,2,OVERHEAT
2621000,431,85.2,0,359.4,89.4,11.6,-1.24,2,3,1,1,2,OVERHEAT
2622000,339,92.8,0,363.8,89.7,4.4,0.32,2,2,1,0,2,OVERHEAT
2623000,434,101.9,0,360.8,92.9,-3,3.18,3,2,1,0,2,OVERHEAT
2624000,275,89.1,0,374.2,92,13.4,-0.84,3,3,1,1,2,OVERHEAT
2625000,278,90.7,0,351.4,91.9,-22.8,-0.08,3,3,1,1,2,OVERHEAT
2626000,379,82.6,0,341,91.4,-10.4,-0.52,3,3,1,1,2,OVERHEAT
2627000,403,81,0,353.8,89.1,12.8,-2.36,2,3,1,1,2,OVERHEAT
2628000,340,85.6,0,335,85.8,-18.8,-3.26,2,2,1,0,2,OVERHEAT
2629000,380,84,0,356,84.8,21,-1.02,2,2,1,0,2,OVERHEAT
2630000,406,90,0,381.6,84.6,25.6,-0.14,2,2,1,0,2,OVERHEAT
2631000,341,93.6,0,374,86.8,-7.6,2.2,2,2,1,0,2,OVERHEAT
2632000,373,92.5,0,368,89.1,-6,2.3,2,2,1,0,2,OVERHEAT
2633000,364,82.1,0,372.8,88.4,4.8,-0.7,2,2,1,0,2,OVERHEAT
2634000,291,91.2,0,355,89.9,-17.8,1.44,2,2,1,0,2,OVERHEAT
2635000,402,86,0,354.2,89.1,-0.8,-0.8,2,2,1,0,2,OVERHEAT
2636000,337,89.1,0,353.4,88.2,-0.8,-0.9,2,2,1,0,2,OVERHEAT
2637000,200,95,0,318.8,88.7,-34.6,0.5,2,2,1,0,2,OVERHEAT
2638000,306,83.8,0,307.2,89,-11.6,0.34,2,2,1,0,2,OVERHEAT
2639000,373,91.9,0,323.6,89.2,16.4,0.14,2,2,1,0,2,OVERHEAT
2640000,215,97.1,0,286.2,91.4,-37.4,2.22,3,2,1,0,2,OVERHEAT
2641000,308,94.6,0,280.4,92.5,-5.8,1.1,3,3,1,1,2,OVERHEAT
2642000,327,97.8,0,305.8,93,25.4,0.56,3,3,1,1,2,OVERHEAT
2643000,368,86.5,0,318.2,93.6,12.4,0.54,3,3,1,1,2,OVERHEAT
2644000,322,85.7,0,308,92.3,-10.2,-1.24,3,3,1,1,2,OVERHEAT
2645000,311,91.3,0,327.2,91.2,19.2,-1.16,3,3,1,1,2,OVERHEAT
2646000,326,87.8,0,330.8,89.8,3.6,-1.36,2,3,1,1,2,OVERHEAT
2647000,417,91.1,0,348.8,88.5,18,-1.34,2,2,1,0,2,OVERHEAT
2648000,183,88.9,0,311.8,89,-37,0.48,2,2,1,0,2,OVERHEAT
2649000,246,91.3,0,296.6,90.1,-15.2,1.12,3,2,1,0,2,OVERHEAT
2650000,344,83.5,0,303.2,88.5,6.6,-1.56,2,2,1,0,2,OVERHEAT
2651000,203,95.8,0,278.6,90.1,-24.6,1.6,3,3,1,1,2,OVERHEAT
2652000,310,80.9,0,257.2,88.1,-21.4,-2.04,2,2,1,0,2,OVERHEAT
2653000,312,89.7,0,283,88.2,25.8,0.16,2,2,1,0,2,OVERHEAT
2654000,540,93.4,0,341.8,88.7,58.8,0.42,2,2,1,0,2,OVERHEAT
2655000,272,89.3,0,327.4,89.8,-14.4,1.16,2,2,1,0,2,OVERHEAT
2656000,299,88.3,0,346.6,88.3,19.2,-1.5,2,2,1,0,2,OVERHEAT
2657000,481,84.2,0,380.8,89,34.2,0.66,2,2,1,0,2,OVERHEAT
2658000,463,88.1,0,411,88.7,30.2,-0.32,2,2,1,0,2,OVERHEAT
2659000,260,87,0,355,87.4,-56,-1.28,2,2,1,0,2,OVERHEAT
2660000,98,96,0,320.2,88.7,-34.8,1.34,2,2,1,0,2,OVERHEAT
2661000,347,91.6,0,329.8,89.4,9.6,0.66,2,2,1,0,2,OVERHEAT
2662000,186,86.2,0,270.8,89.8,-59,0.4,2,2,1,0,2,OVERHEAT
2663000,236,90.5,0,225.4,90.3,-45.4,0.48,3,2,1,0,2,OVERHEAT
2664000,396,88,0,252.6,90.5,27.2,0.2,3,3,1,1,2,OVERHEAT
2665000,310,90.7,0,295,89.4,42.4,-1.06,2,3,1,1,2,OVERHEAT
2666000,382,94.7,0,302,90,7,0.62,3,3,1,1,2,OVERHEAT
2667000,360,87.4,0,336.8,90.3,34.8,0.24,3,3,1,1,2,OVERHEAT
2668000,332,88.5,0,356,89.9,19.2,-0.4,2,3,1,1,2,OVERHEAT
2669000,447,92.3,0,366.2,90.7,10.2,0.86,3,3,1,1,2,OVERHEAT
2670000,341,94.2,0,372.4,91.4,6.2,0.7,3,3,1,1,2,OVERHEAT
2671000,291,99.7,0,354.2,92.4,-18.2,1,3,3,1,1,2,OVERHEAT
2672000,179,88,0,318,92.5,-36.2,0.12,3,3,1,1,2,OVERHEAT
2673000,329,100.1,0,317.4,94.9,-0.6,2.32,3,3,1,1,2,OVERHEAT
2674000,201,96.2,0,268.2,95.6,-49.2,0.78,3,3,1,1,2,OVERHEAT
2675000,418,89.8,0,283.6,94.8,15.4,-0.88,3,3,1,1,2,OVERHEAT
2676000,245,97.5,0,274.4,94.3,-9.2,-0.44,3,3,1,1,2,OVERHEAT
2677000,328,99.9,0,304.2,96.7,29.8,2.38,3,3,1,1,2,OVERHEAT
2678000,286,85.4,0,295.6,93.8,-8.6,-2.94,3,3,1,1,2,OVERHEAT
2679000,331,97.5,0,321.6,94,26,0.26,3,3,1,1,2,OVERHEAT
2680000,273,93.5,0,292.6,94.8,-29,0.74,3,3,1,1,2,OVERHEAT
2681000,329,85.7,0,309.4,92.4,16.8,-2.36,3,3,1,1,2,OVERHEAT
2682000,448,85.2,0,333.4,89.5,24,-2.94,2,3,1,1,2,OVERHEAT
2683000,408,96.4,0,357.8,91.7,24.4,2.2,3,3,1,1,2,OVERHEAT
2684000,463,88.4,0,384.2,89.8,26.4,-1.82,2,2,1,0,2,OVERHEAT
2685000,292,83.2,0,388,87.8,3.8,-2.06,2,2,1,0,2,OVERHEAT
2686000,251,95.7,0,372.4,89.8,-15.6,2,2,2,1,0,2,OVERHEAT
2687000,246,98.2,0,332,92.4,-40.4,2.6,3,2,1,0,2,OVERHEAT
2688000,327,89.9,0,315.8,91.1,-16.2,-1.3,3,3,1,1,2,OVERHEAT
2689000,228,99.6,0,268.8,93.3,-47,2.24,3,3,1,1,2,OVERHEAT
2690000,263,94.5,0,263,95.6,-5.8,2.26,3,3,1,1,2,OVERHEAT
2691000,437,86.9,0,300.2,93.8,37.2,-1.76,3,3,1,1,2,OVERHEAT
2692000,432,94,0,337.4,93,37.2,-0.84,3,3,1,1,2,OVERHEAT
2693000,456,100,0,363.2,95,25.8,2.02,3,3,1,1,2,OVERHEAT
2694000,385,95.6,0,394.6,94.2,31.4,-0.8,3,3,1,1,2,OVERHEAT
2695000,421,97.1,0,426.2,94.7,31.6,0.52,3,3,1,1,2,OVERHEAT
2696000,245,103.7,0,387.8,98.1,-38.4,3.36,3,3,1,1,2,OVERHEAT
2697000,266,96.3,0,354.6,98.5,-33.2,0.46,3,3,1,1,2,OVERHEAT
2698000,251,88.9,0,313.6,96.3,-41,-2.22,3,3,1,1,2,OVERHEAT
2699000,204,81.7,0,277.4,93.5,-36.2,-2.78,3,3,1,1,2,OVERHEAT
2700000,481,95.4,0,289.4,93.2,12,-0.34,3,3,1,1,2,OVERHEAT
2701000,353,86.4,0,311,89.7,21.6,-3.46,2,3,1,1,2,OVERHEAT
2702000,373,89.1,0,332.4,88.3,21.4,-1.44,2,2,1,0,2,OVERHEAT
2703000,233,87.4,0,328.8,88,-3.6,-0.3,2,2,1,0,2,OVERHEAT
2704000,343,94.8,0,356.6,90.6,27.8,2.62,3,2,1,0,2,OVERHEAT
2705000,274,92.6,0,315.2,90.1,-41.4,-0.56,3,3,1,1,2,OVERHEAT
2706000,350,94.2,0,314.6,91.6,-0.6,1.56,3,3,1,1,2,OVERHEAT
2707000,409,94.8,0,321.8,92.8,7.2,1.14,3,3,1,1,2,OVERHEAT
2708000,349,88.7,0,345,93,23.2,0.26,3,3,1,1,2,OVERHEAT
2709000,322,96.1,0,340.8,93.3,-4.2,0.26,3,3,1,1,2,OVERHEAT
2710000,319,86.8,0,349.8,92.1,9,-1.16,3,3,1,1,2,OVERHEAT
2711000,393,94.9,0,358.4,92.3,8.6,0.14,3,3,1,1,2,OVERHEAT
2712000,374,90.4,0,351.4,91.4,-7,-0.88,3,3,1,1,2,OVERHEAT
2713000,451,88,0,371.8,91.2,20.4,-0.14,3,3,1,1,2,OVERHEAT
2714000,329,97.4,0,373.2,91.5,1.4,0.26,3,3,1,1,2,OVERHEAT
